Potential,Current,Potential_vs_Fc
0.879,-4.293e-05,0.25
0.878,-4.296e-05,0.249
0.877,-4.299e-05,0.248
0.876,-4.302e-05,0.247
0.875,-4.304e-05,0.246
0.874,-4.306e-05,0.245
0.873,-4.308e-05,0.244
0.872,-4.309e-05,0.243
0.871,-4.311e-05,0.242
0.87,-4.311e-05,0.241
0.869,-4.313e-05,0.24
0.868,-4.312e-05,0.239
0.867,-4.313e-05,0.238
0.866,-4.313e-05,0.237
0.865,-4.313e-05,0.236
0.864,-4.312e-05,0.235
0.863,-4.312e-05,0.23399999999999999
0.862,-4.31e-05,0.23299999999999998
0.861,-4.309e-05,0.23199999999999998
0.86,-4.308e-05,0.23099999999999998
0.859,-4.306e-05,0.22999999999999998
0.858,-4.304e-05,0.22899999999999998
0.857,-4.302e-05,0.22799999999999998
0.856,-4.299e-05,0.22699999999999998
0.855,-4.297e-05,0.22599999999999998
0.854,-4.293e-05,0.22499999999999998
0.853,-4.29e-05,0.22399999999999998
0.852,-4.286e-05,0.22299999999999998
0.851,-4.283e-05,0.22199999999999998
0.85,-4.279e-05,0.22099999999999997
0.849,-4.275e-05,0.21999999999999997
0.848,-4.27e-05,0.21899999999999997
0.847,-4.266e-05,0.21799999999999997
0.846,-4.261e-05,0.21699999999999997
0.845,-4.256e-05,0.21599999999999997
0.844,-4.251e-05,0.21499999999999997
0.843,-4.246e-05,0.21399999999999997
0.842,-4.24e-05,0.21299999999999997
0.841,-4.234e-05,0.21199999999999997
0.84,-4.227e-05,0.21099999999999997
0.839,-4.221e-05,0.20999999999999996
0.838,-4.214e-05,0.20899999999999996
0.837,-4.208e-05,0.20799999999999996
0.836,-4.201e-05,0.20699999999999996
0.835,-4.194e-05,0.20599999999999996
0.834,-4.186e-05,0.20499999999999996
0.833,-4.179e-05,0.20399999999999996
0.832,-4.171e-05,0.20299999999999996
0.831,-4.164e-05,0.20199999999999996
0.83,-4.156e-05,0.20099999999999996
0.829,-4.148e-05,0.19999999999999996
0.828,-4.139e-05,0.19899999999999995
0.827,-4.131e-05,0.19799999999999995
0.826,-4.122e-05,0.19699999999999995
0.825,-4.114e-05,0.19599999999999995
0.824,-4.104e-05,0.19499999999999995
0.823,-4.095e-05,0.19399999999999995
0.822,-4.085e-05,0.19299999999999995
0.821,-4.076e-05,0.19199999999999995
0.82,-4.066e-05,0.19099999999999995
0.819,-4.058e-05,0.18999999999999995
0.818,-4.047e-05,0.18899999999999995
0.817,-4.038e-05,0.18799999999999994
0.816,-4.027e-05,0.18699999999999994
0.815,-4.017e-05,0.18599999999999994
0.814,-4.006e-05,0.18499999999999994
0.813,-3.996e-05,0.18399999999999994
0.812,-3.984e-05,0.18300000000000005
0.811,-3.973e-05,0.18200000000000005
0.81,-3.962e-05,0.18100000000000005
0.809,-3.952e-05,0.18000000000000005
0.808,-3.94e-05,0.17900000000000005
0.807,-3.929e-05,0.17800000000000005
0.806,-3.917e-05,0.17700000000000005
0.805,-3.906e-05,0.17600000000000005
0.804,-3.894e-05,0.17500000000000004
0.803,-3.884e-05,0.17400000000000004
0.802,-3.871e-05,0.17300000000000004
0.801,-3.86e-05,0.17200000000000004
0.8,-3.848e-05,0.17100000000000004
0.799,-3.837e-05,0.17000000000000004
0.798,-3.824e-05,0.16900000000000004
0.797,-3.813e-05,0.16800000000000004
0.796,-3.8e-05,0.16700000000000004
0.795,-3.789e-05,0.16600000000000004
0.794,-3.777e-05,0.16500000000000004
0.793,-3.766e-05,0.16400000000000003
0.792,-3.753e-05,0.16300000000000003
0.791,-3.741e-05,0.16200000000000003
0.79,-3.728e-05,0.16100000000000003
0.789,-3.716e-05,0.16000000000000003
0.788,-3.703e-05,0.15900000000000003
0.787,-3.691e-05,0.15800000000000003
0.786,-3.678e-05,0.15700000000000003
0.785,-3.666e-05,0.15600000000000003
0.784,-3.653e-05,0.15500000000000003
0.783,-3.641e-05,0.15400000000000003
0.782,-3.628e-05,0.15300000000000002
0.781,-3.616e-05,0.15200000000000002
0.78,-3.603e-05,0.15100000000000002
0.779,-3.591e-05,0.15000000000000002
0.778,-3.578e-05,0.14900000000000002
0.777,-3.566e-05,0.14800000000000002
0.776,-3.553e-05,0.14700000000000002
0.775,-3.541e-05,0.14600000000000002
0.774,-3.528e-05,0.14500000000000002
0.773,-3.515e-05,0.14400000000000002
0.772,-3.503e-05,0.14300000000000002
0.771,-3.49e-05,0.14200000000000002
0.77,-3.477e-05,0.14100000000000001
0.769,-3.465e-05,0.14
0.768,-3.452e-05,0.139
0.767,-3.44e-05,0.138
0.766,-3.427e-05,0.137
0.765,-3.415e-05,0.136
0.764,-3.402e-05,0.135
0.763,-3.39e-05,0.134
0.762,-3.378e-05,0.133
0.761,-3.366e-05,0.132
0.76,-3.353e-05,0.131
0.759,-3.341e-05,0.13
0.758,-3.329e-05,0.129
0.757,-3.317e-05,0.128
0.756,-3.304e-05,0.127
0.755,-3.292e-05,0.126
0.754,-3.28e-05,0.125
0.753,-3.268e-05,0.124
0.752,-3.255e-05,0.123
0.751,-3.244e-05,0.122
0.75,-3.231e-05,0.121
0.749,-3.22e-05,0.12
0.748,-3.207e-05,0.119
0.747,-3.195e-05,0.118
0.746,-3.182e-05,0.11699999999999999
0.745,-3.171e-05,0.11599999999999999
0.744,-3.159e-05,0.11499999999999999
0.743,-3.148e-05,0.11399999999999999
0.742,-3.136e-05,0.11299999999999999
0.741,-3.124e-05,0.11199999999999999
0.74,-3.112e-05,0.11099999999999999
0.739,-3.101e-05,0.10999999999999999
0.738,-3.089e-05,0.10899999999999999
0.737,-3.079e-05,0.10799999999999998
0.736,-3.067e-05,0.10699999999999998
0.735,-3.056e-05,0.10599999999999998
0.734,-3.044e-05,0.10499999999999998
0.733,-3.033e-05,0.10399999999999998
0.732,-3.021e-05,0.10299999999999998
0.731,-3.011e-05,0.10199999999999998
0.73,-3e-05,0.10099999999999998
0.729,-2.99e-05,0.09999999999999998
0.728,-2.978e-05,0.09899999999999998
0.727,-2.968e-05,0.09799999999999998
0.726,-2.957e-05,0.09699999999999998
0.725,-2.946e-05,0.09599999999999997
0.724,-2.935e-05,0.09499999999999997
0.723,-2.925e-05,0.09399999999999997
0.722,-2.914e-05,0.09299999999999997
0.721,-2.904e-05,0.09199999999999997
0.72,-2.893e-05,0.09099999999999997
0.719,-2.883e-05,0.08999999999999997
0.718,-2.872e-05,0.08899999999999997
0.717,-2.863e-05,0.08799999999999997
0.716,-2.852e-05,0.08699999999999997
0.715,-2.842e-05,0.08599999999999997
0.714,-2.831e-05,0.08499999999999996
0.713,-2.822e-05,0.08399999999999996
0.712,-2.811e-05,0.08299999999999996
0.711,-2.803e-05,0.08199999999999996
0.71,-2.794e-05,0.08099999999999996
0.709,-2.785e-05,0.07999999999999996
0.708,-2.774e-05,0.07899999999999996
0.707,-2.765e-05,0.07799999999999996
0.706,-2.755e-05,0.07699999999999996
0.705,-2.746e-05,0.07599999999999996
0.704,-2.736e-05,0.07499999999999996
0.703,-2.727e-05,0.07399999999999995
0.702,-2.717e-05,0.07299999999999995
0.701,-2.709e-05,0.07199999999999995
0.7,-2.698e-05,0.07099999999999995
0.699,-2.69e-05,0.06999999999999995
0.698,-2.68e-05,0.06899999999999995
0.697,-2.671e-05,0.06799999999999995
0.696,-2.661e-05,0.06699999999999995
0.695,-2.653e-05,0.06599999999999995
0.694,-2.644e-05,0.06499999999999995
0.693,-2.635e-05,0.06399999999999995
0.692,-2.626e-05,0.06299999999999994
0.691,-2.618e-05,0.061999999999999944
0.69,-2.609e-05,0.06099999999999994
0.689,-2.601e-05,0.05999999999999994
0.688,-2.592e-05,0.05899999999999994
0.687,-2.584e-05,0.05800000000000005
0.686,-2.575e-05,0.05700000000000005
0.685,-2.567e-05,0.05600000000000005
0.684,-2.558e-05,0.05500000000000005
0.683,-2.55e-05,0.05400000000000005
0.682,-2.541e-05,0.05300000000000005
0.681,-2.534e-05,0.052000000000000046
0.68,-2.524e-05,0.051000000000000045
0.679,-2.517e-05,0.050000000000000044
0.678,-2.508e-05,0.049000000000000044
0.677,-2.501e-05,0.04800000000000004
0.676,-2.492e-05,0.04700000000000004
0.675,-2.485e-05,0.04600000000000004
0.674,-2.476e-05,0.04500000000000004
0.673,-2.469e-05,0.04400000000000004
0.672,-2.46e-05,0.04300000000000004
0.671,-2.453e-05,0.04200000000000004
0.67,-2.445e-05,0.041000000000000036
0.669,-2.438e-05,0.040000000000000036
0.668,-2.429e-05,0.039000000000000035
0.667,-2.422e-05,0.038000000000000034
0.666,-2.414e-05,0.03700000000000003
0.665,-2.406e-05,0.03600000000000003
0.664,-2.398e-05,0.03500000000000003
0.663,-2.391e-05,0.03400000000000003
0.662,-2.383e-05,0.03300000000000003
0.661,-2.377e-05,0.03200000000000003
0.66,-2.369e-05,0.031000000000000028
0.659,-2.362e-05,0.030000000000000027
0.658,-2.354e-05,0.029000000000000026
0.657,-2.348e-05,0.028000000000000025
0.656,-2.34e-05,0.027000000000000024
0.655,-2.334e-05,0.026000000000000023
0.654,-2.326e-05,0.025000000000000022
0.653,-2.32e-05,0.02400000000000002
0.652,-2.312e-05,0.02300000000000002
0.651,-2.306e-05,0.02200000000000002
0.65,-2.298e-05,0.02100000000000002
0.649,-2.292e-05,0.020000000000000018
0.648,-2.284e-05,0.019000000000000017
0.647,-2.279e-05,0.018000000000000016
0.646,-2.271e-05,0.017000000000000015
0.645,-2.265e-05,0.016000000000000014
0.644,-2.258e-05,0.015000000000000013
0.643,-2.252e-05,0.014000000000000012
0.642,-2.245e-05,0.013000000000000012
0.641,-2.239e-05,0.01200000000000001
0.64,-2.232e-05,0.01100000000000001
0.639,-2.226e-05,0.010000000000000009
0.638,-2.219e-05,0.009000000000000008
0.637,-2.213e-05,0.008000000000000007
0.636,-2.206e-05,0.007000000000000006
0.635,-2.201e-05,0.006000000000000005
0.634,-2.194e-05,0.0050000000000000044
0.633,-2.188e-05,0.0040000000000000036
0.632,-2.181e-05,0.0030000000000000027
0.631,-2.176e-05,0.0020000000000000018
0.63,-2.169e-05,0.0010000000000000009
0.629,-2.163e-05,0.0
0.628,-2.157e-05,-0.0010000000000000009
0.627,-2.151e-05,-0.0020000000000000018
0.626,-2.145e-05,-0.0030000000000000027
0.625,-2.139e-05,-0.0040000000000000036
0.624,-2.132e-05,-0.0050000000000000044
0.623,-2.127e-05,-0.006000000000000005
0.622,-2.12e-05,-0.007000000000000006
0.621,-2.115e-05,-0.008000000000000007
0.62,-2.109e-05,-0.009000000000000008
0.619,-2.104e-05,-0.010000000000000009
0.618,-2.097e-05,-0.01100000000000001
0.617,-2.092e-05,-0.01200000000000001
0.616,-2.085e-05,-0.013000000000000012
0.615,-2.08e-05,-0.014000000000000012
0.614,-2.074e-05,-0.015000000000000013
0.613,-2.07e-05,-0.016000000000000014
0.612,-2.063e-05,-0.017000000000000015
0.611,-2.059e-05,-0.018000000000000016
0.61,-2.052e-05,-0.019000000000000017
0.609,-2.047e-05,-0.020000000000000018
0.608,-2.041e-05,-0.02100000000000002
0.607,-2.037e-05,-0.02200000000000002
0.606,-2.031e-05,-0.02300000000000002
0.605,-2.027e-05,-0.02400000000000002
0.604,-2.021e-05,-0.025000000000000022
0.603,-2.016e-05,-0.026000000000000023
0.602,-2.01e-05,-0.027000000000000024
0.601,-2.004e-05,-0.028000000000000025
0.6,-1.998e-05,-0.029000000000000026
0.599,-1.994e-05,-0.030000000000000027
0.598,-1.988e-05,-0.031000000000000028
0.597,-1.983e-05,-0.03200000000000003
0.596,-1.977e-05,-0.03300000000000003
0.595,-1.973e-05,-0.03400000000000003
0.594,-1.967e-05,-0.03500000000000003
0.593,-1.962e-05,-0.03600000000000003
0.592,-1.957e-05,-0.03700000000000003
0.591,-1.952e-05,-0.038000000000000034
0.59,-1.946e-05,-0.039000000000000035
0.589,-1.942e-05,-0.040000000000000036
0.588,-1.937e-05,-0.041000000000000036
0.587,-1.932e-05,-0.04200000000000004
0.586,-1.926e-05,-0.04300000000000004
0.585,-1.921e-05,-0.04400000000000004
0.584,-1.915e-05,-0.04500000000000004
0.583,-1.911e-05,-0.04600000000000004
0.582,-1.906e-05,-0.04700000000000004
0.581,-1.901e-05,-0.04800000000000004
0.58,-1.896e-05,-0.049000000000000044
0.579,-1.891e-05,-0.050000000000000044
0.578,-1.886e-05,-0.051000000000000045
0.577,-1.882e-05,-0.052000000000000046
0.576,-1.877e-05,-0.05300000000000005
0.575,-1.872e-05,-0.05400000000000005
0.574,-1.867e-05,-0.05500000000000005
0.573,-1.863e-05,-0.05600000000000005
0.572,-1.857e-05,-0.05700000000000005
0.571,-1.853e-05,-0.05800000000000005
0.57,-1.848e-05,-0.05900000000000005
0.569,-1.843e-05,-0.06000000000000005
0.568,-1.838e-05,-0.061000000000000054
0.567,-1.834e-05,-0.062000000000000055
0.566,-1.829e-05,-0.06300000000000006
0.565,-1.824e-05,-0.06400000000000006
0.564,-1.82e-05,-0.06500000000000006
0.563,-1.816e-05,-0.06600000000000006
0.562,-1.811e-05,-0.06699999999999995
0.561,-1.807e-05,-0.06799999999999995
0.56,-1.802e-05,-0.06899999999999995
0.559,-1.798e-05,-0.06999999999999995
0.558,-1.793e-05,-0.07099999999999995
0.557,-1.789e-05,-0.07199999999999995
0.556,-1.784e-05,-0.07299999999999995
0.555,-1.78e-05,-0.07399999999999995
0.554,-1.775e-05,-0.07499999999999996
0.553,-1.772e-05,-0.07599999999999996
0.552,-1.767e-05,-0.07699999999999996
0.551,-1.763e-05,-0.07799999999999996
0.55,-1.758e-05,-0.07899999999999996
0.549,-1.754e-05,-0.07999999999999996
0.548,-1.749e-05,-0.08099999999999996
0.547,-1.745e-05,-0.08199999999999996
0.546,-1.741e-05,-0.08299999999999996
0.545,-1.737e-05,-0.08399999999999996
0.544,-1.732e-05,-0.08499999999999996
0.543,-1.728e-05,-0.08599999999999997
0.542,-1.724e-05,-0.08699999999999997
0.541,-1.72e-05,-0.08799999999999997
0.54,-1.715e-05,-0.08899999999999997
0.539,-1.711e-05,-0.08999999999999997
0.538,-1.707e-05,-0.09099999999999997
0.537,-1.703e-05,-0.09199999999999997
0.536,-1.699e-05,-0.09299999999999997
0.535,-1.695e-05,-0.09399999999999997
0.534,-1.691e-05,-0.09499999999999997
0.533,-1.687e-05,-0.09599999999999997
0.532,-1.683e-05,-0.09699999999999998
0.531,-1.679e-05,-0.09799999999999998
0.53,-1.675e-05,-0.09899999999999998
0.529,-1.671e-05,-0.09999999999999998
0.528,-1.667e-05,-0.10099999999999998
0.527,-1.663e-05,-0.10199999999999998
0.526,-1.659e-05,-0.10299999999999998
0.525,-1.655e-05,-0.10399999999999998
0.524,-1.651e-05,-0.10499999999999998
0.523,-1.647e-05,-0.10599999999999998
0.522,-1.643e-05,-0.10699999999999998
0.521,-1.639e-05,-0.10799999999999998
0.52,-1.635e-05,-0.10899999999999999
0.519,-1.632e-05,-0.10999999999999999
0.518,-1.627e-05,-0.11099999999999999
0.517,-1.624e-05,-0.11199999999999999
0.516,-1.619e-05,-0.11299999999999999
0.515,-1.616e-05,-0.11399999999999999
0.514,-1.612e-05,-0.11499999999999999
0.513,-1.608e-05,-0.11599999999999999
0.512,-1.604e-05,-0.11699999999999999
0.511,-1.601e-05,-0.118
0.51,-1.597e-05,-0.119
0.509,-1.593e-05,-0.12
0.508,-1.589e-05,-0.121
0.507,-1.586e-05,-0.122
0.506,-1.582e-05,-0.123
0.505,-1.579e-05,-0.124
0.504,-1.575e-05,-0.125
0.503,-1.572e-05,-0.126
0.502,-1.568e-05,-0.127
0.501,-1.565e-05,-0.128
0.5,-1.561e-05,-0.129
0.499,-1.558e-05,-0.13
0.498,-1.554e-05,-0.131
0.497,-1.551e-05,-0.132
0.496,-1.547e-05,-0.133
0.495,-1.544e-05,-0.134
0.494,-1.54e-05,-0.135
0.493,-1.537e-05,-0.136
0.492,-1.533e-05,-0.137
0.491,-1.53e-05,-0.138
0.49,-1.526e-05,-0.139
0.489,-1.523e-05,-0.14
0.488,-1.519e-05,-0.14100000000000001
0.487,-1.517e-05,-0.14200000000000002
0.486,-1.513e-05,-0.14300000000000002
0.485,-1.51e-05,-0.14400000000000002
0.484,-1.507e-05,-0.14500000000000002
0.483,-1.504e-05,-0.14600000000000002
0.482,-1.5e-05,-0.14700000000000002
0.481,-1.497e-05,-0.14800000000000002
0.48,-1.494e-05,-0.14900000000000002
0.479,-1.491e-05,-0.15000000000000002
0.478,-1.487e-05,-0.15100000000000002
0.477,-1.484e-05,-0.15200000000000002
0.476,-1.48e-05,-0.15300000000000002
0.475,-1.478e-05,-0.15400000000000003
0.474,-1.474e-05,-0.15500000000000003
0.473,-1.471e-05,-0.15600000000000003
0.472,-1.468e-05,-0.15700000000000003
0.471,-1.465e-05,-0.15800000000000003
0.47,-1.462e-05,-0.15900000000000003
0.469,-1.459e-05,-0.16000000000000003
0.468,-1.456e-05,-0.16099999999999998
0.467,-1.453e-05,-0.16199999999999998
0.466,-1.45e-05,-0.16299999999999998
0.465,-1.447e-05,-0.16399999999999998
0.464,-1.444e-05,-0.16499999999999998
0.463,-1.441e-05,-0.16599999999999998
0.462,-1.438e-05,-0.16699999999999998
0.461,-1.435e-05,-0.16799999999999998
0.46,-1.432e-05,-0.16899999999999998
0.459,-1.429e-05,-0.16999999999999998
0.458,-1.426e-05,-0.17099999999999999
0.457,-1.424e-05,-0.172
0.456,-1.42e-05,-0.173
0.455,-1.418e-05,-0.174
0.454,-1.415e-05,-0.175
0.453,-1.412e-05,-0.176
0.452,-1.409e-05,-0.177
0.451,-1.407e-05,-0.178
0.45,-1.403e-05,-0.179
0.449,-1.401e-05,-0.18
0.448,-1.398e-05,-0.181
0.447,-1.395e-05,-0.182
0.446,-1.392e-05,-0.183
0.445,-1.39e-05,-0.184
0.444,-1.387e-05,-0.185
0.443,-1.384e-05,-0.186
0.442,-1.381e-05,-0.187
0.441,-1.379e-05,-0.188
0.44,-1.376e-05,-0.189
0.439,-1.373e-05,-0.19
0.438,-1.37e-05,-0.191
0.437,-1.368e-05,-0.192
0.436,-1.365e-05,-0.193
0.435,-1.363e-05,-0.194
0.434,-1.36e-05,-0.195
0.433,-1.357e-05,-0.196
0.432,-1.354e-05,-0.197
0.431,-1.352e-05,-0.198
0.43,-1.349e-05,-0.199
0.429,-1.347e-05,-0.2
0.428,-1.344e-05,-0.201
0.427,-1.342e-05,-0.202
0.426,-1.339e-05,-0.203
0.425,-1.336e-05,-0.20400000000000001
0.424,-1.333e-05,-0.20500000000000002
0.423,-1.331e-05,-0.20600000000000002
0.422,-1.329e-05,-0.20700000000000002
0.421,-1.326e-05,-0.20800000000000002
0.42,-1.324e-05,-0.20900000000000002
0.419,-1.321e-05,-0.21000000000000002
0.418,-1.319e-05,-0.21100000000000002
0.417,-1.316e-05,-0.21200000000000002
0.416,-1.314e-05,-0.21300000000000002
0.415,-1.312e-05,-0.21400000000000002
0.414,-1.309e-05,-0.21500000000000002
0.413,-1.306e-05,-0.21600000000000003
0.412,-1.304e-05,-0.21700000000000003
0.411,-1.302e-05,-0.21800000000000003
0.41,-1.3e-05,-0.21900000000000003
0.409,-1.298e-05,-0.22000000000000003
0.408,-1.295e-05,-0.22100000000000003
0.407,-1.293e-05,-0.22200000000000003
0.406,-1.29e-05,-0.22299999999999998
0.405,-1.288e-05,-0.22399999999999998
0.404,-1.285e-05,-0.22499999999999998
0.403,-1.283e-05,-0.22599999999999998
0.402,-1.281e-05,-0.22699999999999998
0.401,-1.279e-05,-0.22799999999999998
0.4,-1.276e-05,-0.22899999999999998
0.399,-1.274e-05,-0.22999999999999998
0.398,-1.272e-05,-0.23099999999999998
0.397,-1.27e-05,-0.23199999999999998
0.396,-1.267e-05,-0.23299999999999998
0.395,-1.265e-05,-0.23399999999999999
0.394,-1.263e-05,-0.235
0.393,-1.261e-05,-0.236
0.392,-1.258e-05,-0.237
0.391,-1.256e-05,-0.238
0.39,-1.254e-05,-0.239
0.389,-1.252e-05,-0.24
0.388,-1.249e-05,-0.241
0.387,-1.247e-05,-0.242
0.386,-1.245e-05,-0.243
0.385,-1.243e-05,-0.244
0.384,-1.241e-05,-0.245
0.383,-1.239e-05,-0.246
0.382,-1.237e-05,-0.247
0.381,-1.235e-05,-0.248
0.38,-1.233e-05,-0.249
0.379,-1.231e-05,-0.25
0.378,-1.229e-05,-0.251
0.377,-1.228e-05,-0.252
0.376,-1.226e-05,-0.253
0.375,-1.224e-05,-0.254
0.374,-1.222e-05,-0.255
0.373,-1.22e-05,-0.256
0.372,-1.218e-05,-0.257
0.371,-1.216e-05,-0.258
0.37,-1.214e-05,-0.259
0.369,-1.212e-05,-0.26
0.368,-1.21e-05,-0.261
0.367,-1.208e-05,-0.262
0.366,-1.206e-05,-0.263
0.365,-1.204e-05,-0.264
0.364,-1.202e-05,-0.265
0.363,-1.2e-05,-0.266
0.362,-1.198e-05,-0.267
0.361,-1.197e-05,-0.268
0.36,-1.194e-05,-0.269
0.359,-1.193e-05,-0.27
0.358,-1.191e-05,-0.271
0.357,-1.189e-05,-0.272
0.356,-1.187e-05,-0.273
0.355,-1.185e-05,-0.274
0.354,-1.183e-05,-0.275
0.353,-1.181e-05,-0.276
0.352,-1.18e-05,-0.277
0.351,-1.178e-05,-0.278
0.35,-1.176e-05,-0.279
0.349,-1.174e-05,-0.28
0.348,-1.173e-05,-0.281
0.347,-1.171e-05,-0.28200000000000003
0.346,-1.169e-05,-0.28300000000000003
0.345,-1.167e-05,-0.28400000000000003
0.344,-1.165e-05,-0.28500000000000003
0.343,-1.164e-05,-0.286
0.342,-1.162e-05,-0.287
0.341,-1.16e-05,-0.288
0.34,-1.158e-05,-0.289
0.339,-1.157e-05,-0.29
0.338,-1.155e-05,-0.291
0.337,-1.153e-05,-0.292
0.336,-1.151e-05,-0.293
0.335,-1.15e-05,-0.294
0.334,-1.148e-05,-0.295
0.333,-1.147e-05,-0.296
0.332,-1.145e-05,-0.297
0.331,-1.144e-05,-0.298
0.33,-1.142e-05,-0.299
0.329,-1.141e-05,-0.3
0.328,-1.138e-05,-0.301
0.327,-1.137e-05,-0.302
0.326,-1.135e-05,-0.303
0.325,-1.134e-05,-0.304
0.324,-1.132e-05,-0.305
0.323,-1.13e-05,-0.306
0.322,-1.129e-05,-0.307
0.321,-1.127e-05,-0.308
0.32,-1.126e-05,-0.309
0.319,-1.124e-05,-0.31
0.318,-1.122e-05,-0.311
0.317,-1.121e-05,-0.312
0.316,-1.119e-05,-0.313
0.315,-1.118e-05,-0.314
0.314,-1.116e-05,-0.315
0.313,-1.115e-05,-0.316
0.312,-1.113e-05,-0.317
0.311,-1.112e-05,-0.318
0.31,-1.11e-05,-0.319
0.309,-1.109e-05,-0.32
0.308,-1.107e-05,-0.321
0.307,-1.106e-05,-0.322
0.306,-1.105e-05,-0.323
0.305,-1.103e-05,-0.324
0.304,-1.102e-05,-0.325
0.303,-1.1e-05,-0.326
0.302,-1.099e-05,-0.327
0.301,-1.098e-05,-0.328
0.3,-1.096e-05,-0.329
0.299,-1.095e-05,-0.33
0.298,-1.093e-05,-0.331
0.297,-1.092e-05,-0.332
0.296,-1.09e-05,-0.333
0.295,-1.089e-05,-0.334
0.294,-1.088e-05,-0.335
0.293,-1.086e-05,-0.336
0.292,-1.085e-05,-0.337
0.291,-1.084e-05,-0.338
0.29,-1.082e-05,-0.339
0.289,-1.081e-05,-0.34
0.288,-1.08e-05,-0.341
0.287,-1.079e-05,-0.342
0.286,-1.077e-05,-0.343
0.285,-1.076e-05,-0.34400000000000003
0.284,-1.074e-05,-0.34500000000000003
0.283,-1.073e-05,-0.34600000000000003
0.282,-1.072e-05,-0.34700000000000003
0.281,-1.071e-05,-0.348
0.28,-1.069e-05,-0.349
0.279,-1.068e-05,-0.35
0.278,-1.067e-05,-0.351
0.277,-1.065e-05,-0.352
0.276,-1.064e-05,-0.353
0.275,-1.063e-05,-0.354
0.274,-1.062e-05,-0.355
0.273,-1.061e-05,-0.356
0.272,-1.059e-05,-0.357
0.271,-1.058e-05,-0.358
0.27,-1.057e-05,-0.359
0.269,-1.056e-05,-0.36
0.268,-1.055e-05,-0.361
0.267,-1.054e-05,-0.362
0.266,-1.053e-05,-0.363
0.265,-1.052e-05,-0.364
0.264,-1.051e-05,-0.365
0.263,-1.05e-05,-0.366
0.262,-1.05e-05,-0.367
0.261,-1.048e-05,-0.368
0.26,-1.047e-05,-0.369
0.259,-1.045e-05,-0.37
0.258,-1.044e-05,-0.371
0.257,-1.043e-05,-0.372
0.256,-1.042e-05,-0.373
0.255,-1.041e-05,-0.374
0.254,-1.04e-05,-0.375
0.253,-1.039e-05,-0.376
0.252,-1.038e-05,-0.377
0.251,-1.037e-05,-0.378
0.25,-1.036e-05,-0.379
0.249,-1.035e-05,-0.38
0.248,-1.034e-05,-0.381
0.247,-1.033e-05,-0.382
0.246,-1.032e-05,-0.383
0.245,-1.031e-05,-0.384
0.244,-1.03e-05,-0.385
0.243,-1.029e-05,-0.386
0.242,-1.028e-05,-0.387
0.241,-1.026e-05,-0.388
0.24,-1.025e-05,-0.389
0.239,-1.024e-05,-0.39
0.238,-1.023e-05,-0.391
0.237,-1.022e-05,-0.392
0.236,-1.022e-05,-0.393
0.235,-1.021e-05,-0.394
0.234,-1.02e-05,-0.395
0.233,-1.019e-05,-0.396
0.232,-1.018e-05,-0.397
0.231,-1.017e-05,-0.398
0.23,-1.016e-05,-0.399
0.229,-1.015e-05,-0.4
0.228,-1.014e-05,-0.401
0.227,-1.013e-05,-0.402
0.226,-1.012e-05,-0.403
0.225,-1.011e-05,-0.404
0.224,-1.01e-05,-0.405
0.223,-1.009e-05,-0.406
0.222,-1.008e-05,-0.40700000000000003
0.221,-1.008e-05,-0.40800000000000003
0.22,-1.007e-05,-0.40900000000000003
0.219,-1.006e-05,-0.41000000000000003
0.218,-1.005e-05,-0.41100000000000003
0.217,-1.004e-05,-0.41200000000000003
0.216,-1.003e-05,-0.41300000000000003
0.215,-1.002e-05,-0.41400000000000003
0.214,-1.001e-05,-0.41500000000000004
0.213,-1.001e-05,-0.41600000000000004
0.212,-9.999e-06,-0.41700000000000004
0.211,-9.99e-06,-0.41800000000000004
0.21,-9.982e-06,-0.41900000000000004
0.209,-9.972e-06,-0.42000000000000004
0.208,-9.961e-06,-0.42100000000000004
0.207,-9.953e-06,-0.42200000000000004
0.206,-9.944e-06,-0.42300000000000004
0.205,-9.937e-06,-0.42400000000000004
0.204,-9.931e-06,-0.42500000000000004
0.203,-9.92e-06,-0.426
0.202,-9.914e-06,-0.427
0.201,-9.905e-06,-0.428
0.2,-9.896e-06,-0.429
0.199,-9.888e-06,-0.43
0.198,-9.881e-06,-0.431
0.197,-9.87e-06,-0.432
0.196,-9.862e-06,-0.433
0.195,-9.853e-06,-0.434
0.194,-9.848e-06,-0.435
0.193,-9.837e-06,-0.436
0.192,-9.831e-06,-0.437
0.191,-9.821e-06,-0.438
0.19,-9.813e-06,-0.439
0.189,-9.806e-06,-0.44
0.188,-9.798e-06,-0.441
0.187,-9.789e-06,-0.442
0.186,-9.784e-06,-0.443
0.185,-9.775e-06,-0.444
0.184,-9.768e-06,-0.445
0.183,-9.76e-06,-0.446
0.182,-9.753e-06,-0.447
0.181,-9.745e-06,-0.448
0.18,-9.737e-06,-0.449
0.179,-9.729e-06,-0.45
0.178,-9.722e-06,-0.451
0.177,-9.714e-06,-0.452
0.176,-9.709e-06,-0.453
0.175,-9.701e-06,-0.454
0.174,-9.693e-06,-0.455
0.173,-9.685e-06,-0.456
0.172,-9.678e-06,-0.457
0.171,-9.669e-06,-0.45799999999999996
0.17,-9.665e-06,-0.45899999999999996
0.169,-9.655e-06,-0.45999999999999996
0.168,-9.649e-06,-0.46099999999999997
