Potential,Current,Potential_vs_Fc
-1.343,-6.791e-05,-1.972
-1.342,-6.754e-05,-1.971
-1.341,-6.714e-05,-1.97
-1.34,-6.674e-05,-1.969
-1.339,-6.634e-05,-1.968
-1.338,-6.593e-05,-1.967
-1.337,-6.552e-05,-1.966
-1.336,-6.512e-05,-1.965
-1.335,-6.47e-05,-1.964
-1.334,-6.428e-05,-1.963
-1.333,-6.386e-05,-1.962
-1.332,-6.343e-05,-1.961
-1.331,-6.298e-05,-1.96
-1.33,-6.255e-05,-1.959
-1.329,-6.212e-05,-1.958
-1.328,-6.169e-05,-1.957
-1.327,-6.124e-05,-1.956
-1.326,-6.081e-05,-1.955
-1.325,-6.035e-05,-1.954
-1.324,-5.99e-05,-1.953
-1.323,-5.946e-05,-1.952
-1.322,-5.902e-05,-1.951
-1.321,-5.856e-05,-1.95
-1.32,-5.811e-05,-1.949
-1.319,-5.765e-05,-1.948
-1.318,-5.718e-05,-1.947
-1.317,-5.671e-05,-1.946
-1.316,-5.624e-05,-1.945
-1.315,-5.577e-05,-1.944
-1.314,-5.529e-05,-1.943
-1.313,-5.481e-05,-1.942
-1.312,-5.434e-05,-1.941
-1.311,-5.385e-05,-1.94
-1.31,-5.338e-05,-1.939
-1.309,-5.29e-05,-1.938
-1.308,-5.242e-05,-1.937
-1.307,-5.194e-05,-1.936
-1.306,-5.146e-05,-1.935
-1.305,-5.097e-05,-1.934
-1.304,-5.049e-05,-1.933
-1.303,-5e-05,-1.932
-1.302,-4.952e-05,-1.931
-1.301,-4.904e-05,-1.93
-1.3,-4.855e-05,-1.929
-1.299,-4.806e-05,-1.928
-1.298,-4.756e-05,-1.927
-1.297,-4.707e-05,-1.926
-1.296,-4.658e-05,-1.925
-1.295,-4.609e-05,-1.924
-1.294,-4.561e-05,-1.923
-1.293,-4.513e-05,-1.922
-1.292,-4.464e-05,-1.921
-1.291,-4.416e-05,-1.92
-1.29,-4.369e-05,-1.919
-1.289,-4.321e-05,-1.918
-1.288,-4.273e-05,-1.917
-1.287,-4.225e-05,-1.916
-1.286,-4.177e-05,-1.915
-1.285,-4.13e-05,-1.914
-1.284,-4.082e-05,-1.913
-1.283,-4.035e-05,-1.912
-1.282,-3.986e-05,-1.911
-1.281,-3.938e-05,-1.91
-1.28,-3.891e-05,-1.909
-1.279,-3.843e-05,-1.908
-1.278,-3.798e-05,-1.907
-1.277,-3.751e-05,-1.906
-1.276,-3.705e-05,-1.905
-1.275,-3.66e-05,-1.904
-1.274,-3.613e-05,-1.903
-1.273,-3.568e-05,-1.902
-1.272,-3.523e-05,-1.901
-1.271,-3.478e-05,-1.9
-1.27,-3.433e-05,-1.899
-1.269,-3.388e-05,-1.898
-1.268,-3.345e-05,-1.897
-1.267,-3.3e-05,-1.896
-1.266,-3.256e-05,-1.895
-1.265,-3.212e-05,-1.894
-1.264,-3.168e-05,-1.893
-1.263,-3.125e-05,-1.892
-1.262,-3.082e-05,-1.891
-1.261,-3.039e-05,-1.89
-1.26,-2.997e-05,-1.889
-1.259,-2.956e-05,-1.888
-1.258,-2.915e-05,-1.887
-1.257,-2.873e-05,-1.886
-1.256,-2.832e-05,-1.885
-1.255,-2.793e-05,-1.884
-1.254,-2.753e-05,-1.883
-1.253,-2.713e-05,-1.882
-1.252,-2.674e-05,-1.881
-1.251,-2.635e-05,-1.88
-1.25,-2.596e-05,-1.879
-1.249,-2.558e-05,-1.8780000000000001
-1.248,-2.519e-05,-1.877
-1.247,-2.481e-05,-1.8760000000000001
-1.246,-2.444e-05,-1.875
-1.245,-2.406e-05,-1.874
-1.244,-2.369e-05,-1.873
-1.243,-2.333e-05,-1.872
-1.242,-2.297e-05,-1.871
-1.241,-2.261e-05,-1.87
-1.24,-2.227e-05,-1.869
-1.239,-2.193e-05,-1.868
-1.238,-2.158e-05,-1.867
-1.237,-2.125e-05,-1.866
-1.236,-2.092e-05,-1.865
-1.235,-2.058e-05,-1.864
-1.234,-2.025e-05,-1.863
-1.233,-1.994e-05,-1.862
-1.232,-1.961e-05,-1.861
-1.231,-1.929e-05,-1.86
-1.23,-1.898e-05,-1.859
-1.229,-1.866e-05,-1.858
-1.228,-1.835e-05,-1.857
-1.227,-1.807e-05,-1.856
-1.226,-1.778e-05,-1.855
-1.225,-1.749e-05,-1.854
-1.224,-1.721e-05,-1.853
-1.223,-1.692e-05,-1.852
-1.222,-1.664e-05,-1.851
-1.221,-1.636e-05,-1.85
-1.22,-1.608e-05,-1.849
-1.219,-1.581e-05,-1.848
-1.218,-1.554e-05,-1.847
-1.217,-1.528e-05,-1.846
-1.216,-1.502e-05,-1.845
-1.215,-1.475e-05,-1.844
-1.214,-1.451e-05,-1.843
-1.213,-1.426e-05,-1.842
-1.212,-1.401e-05,-1.841
-1.211,-1.376e-05,-1.84
-1.21,-1.352e-05,-1.839
-1.209,-1.326e-05,-1.838
-1.208,-1.302e-05,-1.837
-1.207,-1.278e-05,-1.836
-1.206,-1.254e-05,-1.835
-1.205,-1.23e-05,-1.834
-1.204,-1.207e-05,-1.833
-1.203,-1.182e-05,-1.832
-1.202,-1.157e-05,-1.831
-1.201,-1.133e-05,-1.83
-1.2,-1.108e-05,-1.829
-1.199,-1.083e-05,-1.828
-1.198,-1.057e-05,-1.827
-1.197,-1.031e-05,-1.826
-1.196,-1.005e-05,-1.825
-1.195,-9.78e-06,-1.824
-1.194,-9.505e-06,-1.823
-1.193,-9.219e-06,-1.822
-1.192,-8.935e-06,-1.821
-1.191,-8.634e-06,-1.82
-1.19,-8.317e-06,-1.819
-1.189,-8.003e-06,-1.818
-1.188,-7.675e-06,-1.817
-1.187,-7.338e-06,-1.816
-1.186,-6.988e-06,-1.815
-1.185,-6.625e-06,-1.814
-1.184,-6.251e-06,-1.813
-1.183,-5.859e-06,-1.812
-1.182,-5.459e-06,-1.811
-1.181,-5.038e-06,-1.81
-1.18,-4.599e-06,-1.809
-1.179,-4.156e-06,-1.808
-1.178,-3.684e-06,-1.807
-1.177,-3.19e-06,-1.806
-1.176,-2.688e-06,-1.805
-1.175,-2.173e-06,-1.804
-1.174,-1.628e-06,-1.803
-1.173,-1.065e-06,-1.802
-1.172,-4.712e-07,-1.801
-1.171,1.413e-07,-1.8
-1.17,7.692e-07,-1.799
-1.169,1.412e-06,-1.798
-1.168,2.082e-06,-1.797
-1.167,2.781e-06,-1.796
-1.166,3.483e-06,-1.795
-1.165,4.224e-06,-1.794
-1.164,4.994e-06,-1.793
-1.163,5.777e-06,-1.792
-1.162,6.595e-06,-1.791
-1.161,7.44e-06,-1.79
-1.16,8.308e-06,-1.789
-1.159,9.195e-06,-1.788
-1.158,1.011e-05,-1.787
-1.157,1.104e-05,-1.786
-1.156,1.2e-05,-1.785
-1.155,1.298e-05,-1.784
-1.154,1.399e-05,-1.783
-1.153,1.502e-05,-1.782
-1.152,1.608e-05,-1.781
-1.151,1.715e-05,-1.78
-1.15,1.824e-05,-1.779
-1.149,1.935e-05,-1.778
-1.148,2.048e-05,-1.777
-1.147,2.162e-05,-1.776
-1.146,2.28e-05,-1.775
-1.145,2.401e-05,-1.774
-1.144,2.522e-05,-1.773
-1.143,2.644e-05,-1.772
-1.142,2.769e-05,-1.771
-1.141,2.894e-05,-1.77
-1.14,3.023e-05,-1.769
-1.139,3.153e-05,-1.768
-1.138,3.284e-05,-1.767
-1.137,3.416e-05,-1.766
-1.136,3.547e-05,-1.765
-1.135,3.681e-05,-1.764
-1.134,3.816e-05,-1.763
-1.133,3.954e-05,-1.762
-1.132,4.092e-05,-1.761
-1.131,4.229e-05,-1.76
-1.13,4.368e-05,-1.759
-1.129,4.507e-05,-1.758
-1.128,4.647e-05,-1.757
-1.127,4.788e-05,-1.756
-1.126,4.929e-05,-1.755
-1.125,5.069e-05,-1.754
-1.124,5.21e-05,-1.7530000000000001
-1.123,5.351e-05,-1.752
-1.122,5.494e-05,-1.7510000000000001
-1.121,5.636e-05,-1.75
-1.12,5.78e-05,-1.749
-1.119,5.922e-05,-1.748
-1.118,6.063e-05,-1.747
-1.117,6.205e-05,-1.746
-1.116,6.348e-05,-1.745
-1.115,6.488e-05,-1.744
-1.114,6.629e-05,-1.743
-1.113,6.769e-05,-1.742
-1.112,6.909e-05,-1.741
-1.111,7.049e-05,-1.74
-1.11,7.189e-05,-1.739
-1.109,7.329e-05,-1.738
-1.108,7.468e-05,-1.737
-1.107,7.607e-05,-1.736
-1.106,7.747e-05,-1.735
-1.105,7.886e-05,-1.734
-1.104,8.026e-05,-1.733
-1.103,8.164e-05,-1.732
-1.102,8.301e-05,-1.731
-1.101,8.439e-05,-1.73
-1.1,8.579e-05,-1.729
-1.099,8.717e-05,-1.728
-1.098,8.856e-05,-1.727
-1.097,8.995e-05,-1.726
-1.096,9.136e-05,-1.725
-1.095,9.275e-05,-1.724
-1.094,9.417e-05,-1.723
-1.093,9.556e-05,-1.722
-1.092,9.697e-05,-1.721
-1.091,9.835e-05,-1.72
-1.09,9.976e-05,-1.719
-1.089,0.0001012,-1.718
-1.088,0.0001026,-1.717
-1.087,0.0001041,-1.716
-1.086,0.0001055,-1.715
-1.085,0.000107,-1.714
-1.084,0.0001084,-1.713
-1.083,0.0001099,-1.712
-1.082,0.0001114,-1.711
-1.081,0.0001129,-1.71
-1.08,0.0001143,-1.709
-1.079,0.0001158,-1.708
-1.078,0.0001173,-1.707
-1.077,0.0001188,-1.706
-1.076,0.0001204,-1.705
-1.075,0.0001219,-1.704
-1.074,0.0001234,-1.703
-1.073,0.0001249,-1.702
-1.072,0.0001265,-1.701
-1.071,0.000128,-1.7
-1.07,0.0001295,-1.699
-1.069,0.000131,-1.698
-1.068,0.0001326,-1.697
-1.067,0.0001341,-1.696
-1.066,0.0001356,-1.695
-1.065,0.0001371,-1.694
-1.064,0.0001386,-1.693
-1.063,0.0001401,-1.692
-1.062,0.0001417,-1.691
-1.061,0.0001432,-1.69
-1.06,0.0001446,-1.689
-1.059,0.0001461,-1.688
-1.058,0.0001476,-1.687
-1.057,0.000149,-1.686
-1.056,0.0001505,-1.685
-1.055,0.0001519,-1.684
-1.054,0.0001533,-1.683
-1.053,0.0001546,-1.682
-1.052,0.000156,-1.681
-1.051,0.0001573,-1.68
-1.05,0.0001586,-1.679
-1.049,0.0001599,-1.678
-1.048,0.0001611,-1.677
-1.047,0.0001623,-1.676
-1.046,0.0001635,-1.675
-1.045,0.0001646,-1.674
-1.044,0.0001658,-1.673
-1.043,0.0001668,-1.672
-1.042,0.0001679,-1.671
-1.041,0.0001689,-1.67
-1.04,0.0001698,-1.669
-1.039,0.0001708,-1.668
-1.038,0.0001716,-1.667
-1.037,0.0001725,-1.666
-1.036,0.0001733,-1.665
-1.035,0.000174,-1.664
-1.034,0.0001748,-1.663
-1.033,0.0001754,-1.662
-1.032,0.000176,-1.661
-1.031,0.0001766,-1.66
-1.03,0.0001771,-1.659
-1.029,0.0001776,-1.658
-1.028,0.0001781,-1.657
-1.027,0.0001784,-1.656
-1.026,0.0001788,-1.655
-1.025,0.0001791,-1.654
-1.024,0.0001794,-1.653
-1.023,0.0001796,-1.652
-1.022,0.0001797,-1.651
-1.021,0.0001798,-1.65
-1.02,0.0001799,-1.649
-1.019,0.0001799,-1.648
-1.018,0.0001799,-1.647
-1.017,0.0001798,-1.646
-1.016,0.0001796,-1.645
-1.015,0.0001794,-1.644
-1.014,0.0001792,-1.643
-1.013,0.0001789,-1.642
-1.012,0.0001786,-1.641
-1.011,0.0001782,-1.64
-1.01,0.0001778,-1.639
-1.009,0.0001774,-1.638
-1.008,0.0001769,-1.637
-1.007,0.0001763,-1.636
-1.006,0.0001757,-1.635
-1.005,0.000175,-1.634
-1.004,0.0001743,-1.633
-1.003,0.0001736,-1.632
-1.002,0.0001728,-1.631
-1.001,0.0001719,-1.63
-1.0,0.000171,-1.629
-0.999,0.00017,-1.6280000000000001
-0.998,0.000169,-1.627
-0.997,0.000168,-1.626
-0.996,0.0001669,-1.625
-0.995,0.0001658,-1.624
-0.994,0.0001646,-1.623
-0.993,0.0001634,-1.6219999999999999
-0.992,0.0001622,-1.621
-0.991,0.0001609,-1.62
-0.99,0.0001597,-1.619
-0.989,0.0001583,-1.6179999999999999
-0.988,0.000157,-1.617
-0.987,0.0001555,-1.616
-0.986,0.0001541,-1.615
-0.985,0.0001527,-1.6139999999999999
-0.984,0.0001512,-1.613
-0.983,0.0001498,-1.612
-0.982,0.0001483,-1.611
-0.981,0.0001467,-1.6099999999999999
-0.98,0.0001452,-1.609
-0.979,0.0001437,-1.608
-0.978,0.0001422,-1.607
-0.977,0.0001406,-1.6059999999999999
-0.976,0.0001391,-1.605
-0.975,0.0001376,-1.604
-0.974,0.0001361,-1.603
-0.973,0.0001346,-1.6019999999999999
-0.972,0.0001331,-1.601
-0.971,0.0001316,-1.6
-0.97,0.0001301,-1.599
-0.969,0.0001286,-1.5979999999999999
-0.968,0.0001272,-1.597
-0.967,0.0001257,-1.596
-0.966,0.0001243,-1.595
-0.965,0.0001229,-1.5939999999999999
-0.964,0.0001215,-1.593
-0.963,0.0001202,-1.592
-0.962,0.0001188,-1.591
-0.961,0.0001175,-1.5899999999999999
-0.96,0.0001162,-1.589
-0.959,0.000115,-1.588
-0.958,0.0001137,-1.587
-0.957,0.0001125,-1.5859999999999999
-0.956,0.0001113,-1.585
-0.955,0.0001101,-1.584
-0.954,0.000109,-1.583
-0.953,0.0001078,-1.5819999999999999
-0.952,0.0001067,-1.581
-0.951,0.0001056,-1.58
-0.95,0.0001046,-1.579
-0.949,0.0001035,-1.5779999999999998
-0.948,0.0001025,-1.577
-0.947,0.0001014,-1.576
-0.946,0.0001004,-1.575
-0.945,9.944e-05,-1.5739999999999998
-0.944,9.849e-05,-1.573
-0.943,9.758e-05,-1.572
-0.942,9.667e-05,-1.571
-0.941,9.577e-05,-1.5699999999999998
-0.94,9.489e-05,-1.569
-0.939,9.4e-05,-1.568
-0.938,9.312e-05,-1.567
-0.937,9.227e-05,-1.566
-0.936,9.143e-05,-1.565
-0.935,9.062e-05,-1.564
-0.934,8.981e-05,-1.5630000000000002
-0.933,8.901e-05,-1.562
-0.932,8.821e-05,-1.561
-0.931,8.744e-05,-1.56
-0.93,8.668e-05,-1.5590000000000002
-0.929,8.595e-05,-1.558
-0.928,8.523e-05,-1.557
-0.927,8.453e-05,-1.556
-0.926,8.383e-05,-1.5550000000000002
-0.925,8.314e-05,-1.554
-0.924,8.246e-05,-1.553
-0.923,8.181e-05,-1.552
-0.922,8.115e-05,-1.5510000000000002
-0.921,8.051e-05,-1.55
-0.92,7.987e-05,-1.549
-0.919,7.925e-05,-1.548
-0.918,7.862e-05,-1.5470000000000002
-0.917,7.801e-05,-1.546
-0.916,7.741e-05,-1.545
-0.915,7.682e-05,-1.544
-0.914,7.624e-05,-1.5430000000000001
-0.913,7.568e-05,-1.542
-0.912,7.512e-05,-1.541
-0.911,7.457e-05,-1.54
-0.91,7.404e-05,-1.5390000000000001
-0.909,7.351e-05,-1.538
-0.908,7.299e-05,-1.537
-0.907,7.248e-05,-1.536
-0.906,7.198e-05,-1.5350000000000001
-0.905,7.148e-05,-1.534
-0.904,7.098e-05,-1.533
-0.903,7.05e-05,-1.532
-0.902,7.001e-05,-1.5310000000000001
-0.901,6.953e-05,-1.53
-0.9,6.907e-05,-1.529
-0.899,6.861e-05,-1.528
-0.898,6.816e-05,-1.5270000000000001
-0.897,6.772e-05,-1.526
-0.896,6.728e-05,-1.525
-0.895,6.686e-05,-1.524
-0.894,6.644e-05,-1.5230000000000001
-0.893,6.604e-05,-1.522
-0.892,6.563e-05,-1.521
-0.891,6.523e-05,-1.52
-0.89,6.483e-05,-1.5190000000000001
-0.889,6.444e-05,-1.518
-0.888,6.405e-05,-1.517
-0.887,6.367e-05,-1.516
-0.886,6.329e-05,-1.5150000000000001
-0.885,6.292e-05,-1.514
-0.884,6.255e-05,-1.513
-0.883,6.218e-05,-1.512
-0.882,6.181e-05,-1.5110000000000001
-0.881,6.145e-05,-1.51
-0.88,6.11e-05,-1.509
-0.879,6.075e-05,-1.508
-0.878,6.04e-05,-1.5070000000000001
-0.877,6.007e-05,-1.506
-0.876,5.974e-05,-1.505
-0.875,5.94e-05,-1.504
-0.874,5.907e-05,-1.5030000000000001
-0.873,5.875e-05,-1.502
-0.872,5.843e-05,-1.501
-0.871,5.812e-05,-1.5
-0.87,5.78e-05,-1.499
-0.869,5.749e-05,-1.498
-0.868,5.718e-05,-1.4969999999999999
-0.867,5.688e-05,-1.496
-0.866,5.657e-05,-1.495
-0.865,5.628e-05,-1.494
-0.864,5.599e-05,-1.4929999999999999
-0.863,5.57e-05,-1.492
-0.862,5.541e-05,-1.491
-0.861,5.513e-05,-1.49
-0.86,5.485e-05,-1.4889999999999999
-0.859,5.457e-05,-1.488
-0.858,5.429e-05,-1.487
-0.857,5.402e-05,-1.486
-0.856,5.376e-05,-1.4849999999999999
-0.855,5.349e-05,-1.484
-0.854,5.323e-05,-1.483
-0.853,5.298e-05,-1.482
-0.852,5.272e-05,-1.4809999999999999
-0.851,5.247e-05,-1.48
-0.85,5.223e-05,-1.479
-0.849,5.198e-05,-1.478
-0.848,5.173e-05,-1.4769999999999999
-0.847,5.149e-05,-1.476
-0.846,5.125e-05,-1.475
-0.845,5.102e-05,-1.474
-0.844,5.078e-05,-1.4729999999999999
-0.843,5.056e-05,-1.472
-0.842,5.034e-05,-1.471
-0.841,5.012e-05,-1.47
-0.84,4.989e-05,-1.4689999999999999
-0.839,4.967e-05,-1.468
-0.838,4.945e-05,-1.467
-0.837,4.923e-05,-1.466
-0.836,4.901e-05,-1.4649999999999999
-0.835,4.879e-05,-1.464
-0.834,4.858e-05,-1.463
-0.833,4.837e-05,-1.462
-0.832,4.817e-05,-1.4609999999999999
-0.831,4.796e-05,-1.46
-0.83,4.775e-05,-1.459
-0.829,4.755e-05,-1.458
-0.828,4.734e-05,-1.4569999999999999
-0.827,4.714e-05,-1.456
-0.826,4.694e-05,-1.455
-0.825,4.675e-05,-1.454
-0.824,4.654e-05,-1.4529999999999998
-0.823,4.635e-05,-1.452
-0.822,4.615e-05,-1.451
-0.821,4.596e-05,-1.45
-0.82,4.577e-05,-1.4489999999999998
-0.819,4.559e-05,-1.448
-0.818,4.541e-05,-1.447
-0.817,4.523e-05,-1.446
-0.816,4.504e-05,-1.4449999999999998
-0.815,4.486e-05,-1.444
-0.814,4.468e-05,-1.443
-0.813,4.451e-05,-1.442
-0.812,4.433e-05,-1.441
-0.811,4.416e-05,-1.44
-0.81,4.398e-05,-1.439
-0.809,4.381e-05,-1.4380000000000002
-0.808,4.364e-05,-1.437
-0.807,4.347e-05,-1.436
-0.806,4.331e-05,-1.435
-0.805,4.315e-05,-1.4340000000000002
-0.804,4.298e-05,-1.433
-0.803,4.282e-05,-1.432
-0.802,4.266e-05,-1.431
-0.801,4.25e-05,-1.4300000000000002
-0.8,4.234e-05,-1.429
-0.799,4.219e-05,-1.428
-0.798,4.203e-05,-1.427
-0.797,4.187e-05,-1.4260000000000002
-0.796,4.172e-05,-1.425
-0.795,4.157e-05,-1.424
-0.794,4.141e-05,-1.423
-0.793,4.127e-05,-1.4220000000000002
-0.792,4.111e-05,-1.421
-0.791,4.097e-05,-1.42
-0.79,4.082e-05,-1.419
-0.789,4.068e-05,-1.4180000000000001
-0.788,4.054e-05,-1.417
-0.787,4.04e-05,-1.416
-0.786,4.026e-05,-1.415
-0.785,4.012e-05,-1.4140000000000001
-0.784,3.998e-05,-1.413
-0.783,3.984e-05,-1.412
-0.782,3.97e-05,-1.411
-0.781,3.956e-05,-1.4100000000000001
-0.78,3.943e-05,-1.409
-0.779,3.929e-05,-1.408
-0.778,3.915e-05,-1.407
-0.777,3.902e-05,-1.4060000000000001
-0.776,3.889e-05,-1.405
-0.775,3.876e-05,-1.404
-0.774,3.862e-05,-1.403
-0.773,3.85e-05,-1.4020000000000001
-0.772,3.837e-05,-1.401
-0.771,3.824e-05,-1.4
-0.77,3.811e-05,-1.399
-0.769,3.799e-05,-1.3980000000000001
-0.768,3.787e-05,-1.397
-0.767,3.775e-05,-1.396
-0.766,3.762e-05,-1.395
-0.765,3.75e-05,-1.3940000000000001
-0.764,3.738e-05,-1.393
-0.763,3.725e-05,-1.392
-0.762,3.714e-05,-1.391
-0.761,3.702e-05,-1.3900000000000001
-0.76,3.69e-05,-1.389
-0.759,3.678e-05,-1.388
-0.758,3.667e-05,-1.387
-0.757,3.656e-05,-1.3860000000000001
-0.756,3.645e-05,-1.385
-0.755,3.634e-05,-1.384
-0.754,3.622e-05,-1.383
-0.753,3.611e-05,-1.3820000000000001
-0.752,3.6e-05,-1.381
-0.751,3.589e-05,-1.38
-0.75,3.578e-05,-1.379
-0.749,3.567e-05,-1.3780000000000001
-0.748,3.556e-05,-1.377
-0.747,3.546e-05,-1.376
-0.746,3.535e-05,-1.375
-0.745,3.525e-05,-1.374
-0.744,3.514e-05,-1.373
-0.743,3.504e-05,-1.3719999999999999
-0.742,3.494e-05,-1.371
-0.741,3.484e-05,-1.37
-0.74,3.475e-05,-1.369
-0.739,3.465e-05,-1.3679999999999999
-0.738,3.455e-05,-1.367
-0.737,3.445e-05,-1.366
-0.736,3.436e-05,-1.365
-0.735,3.426e-05,-1.3639999999999999
-0.734,3.416e-05,-1.363
-0.733,3.406e-05,-1.362
-0.732,3.397e-05,-1.361
-0.731,3.387e-05,-1.3599999999999999
-0.73,3.378e-05,-1.359
-0.729,3.368e-05,-1.358
-0.728,3.359e-05,-1.357
-0.727,3.35e-05,-1.3559999999999999
-0.726,3.341e-05,-1.355
-0.725,3.332e-05,-1.354
-0.724,3.323e-05,-1.353
-0.723,3.314e-05,-1.3519999999999999
-0.722,3.305e-05,-1.351
-0.721,3.296e-05,-1.35
-0.72,3.287e-05,-1.349
-0.719,3.279e-05,-1.3479999999999999
-0.718,3.27e-05,-1.347
-0.717,3.262e-05,-1.346
-0.716,3.253e-05,-1.345
-0.715,3.245e-05,-1.3439999999999999
-0.714,3.236e-05,-1.343
-0.713,3.228e-05,-1.342
-0.712,3.219e-05,-1.341
-0.711,3.211e-05,-1.3399999999999999
-0.71,3.203e-05,-1.339
-0.709,3.195e-05,-1.338
-0.708,3.187e-05,-1.337
-0.707,3.178e-05,-1.3359999999999999
-0.706,3.17e-05,-1.335
-0.705,3.162e-05,-1.334
-0.704,3.154e-05,-1.333
-0.703,3.147e-05,-1.3319999999999999
-0.702,3.139e-05,-1.331
-0.701,3.131e-05,-1.33
-0.7,3.123e-05,-1.329
-0.699,3.115e-05,-1.3279999999999998
-0.698,3.107e-05,-1.327
-0.697,3.099e-05,-1.326
-0.696,3.092e-05,-1.325
-0.695,3.084e-05,-1.3239999999999998
-0.694,3.076e-05,-1.323
-0.693,3.068e-05,-1.322
-0.692,3.061e-05,-1.321
-0.691,3.054e-05,-1.3199999999999998
-0.69,3.046e-05,-1.319
-0.689,3.039e-05,-1.318
-0.688,3.032e-05,-1.317
-0.687,3.024e-05,-1.316
-0.686,3.017e-05,-1.315
-0.685,3.01e-05,-1.314
-0.684,3.003e-05,-1.3130000000000002
-0.683,2.996e-05,-1.312
-0.682,2.989e-05,-1.311
-0.681,2.982e-05,-1.31
-0.68,2.975e-05,-1.3090000000000002
-0.679,2.969e-05,-1.308
-0.678,2.962e-05,-1.307
-0.677,2.955e-05,-1.306
-0.676,2.948e-05,-1.3050000000000002
-0.675,2.942e-05,-1.304
-0.674,2.935e-05,-1.303
-0.673,2.928e-05,-1.302
-0.672,2.922e-05,-1.3010000000000002
-0.671,2.916e-05,-1.3
-0.67,2.909e-05,-1.299
-0.669,2.903e-05,-1.298
-0.668,2.897e-05,-1.2970000000000002
-0.667,2.89e-05,-1.296
-0.666,2.884e-05,-1.295
-0.665,2.879e-05,-1.294
-0.664,2.872e-05,-1.2930000000000001
-0.663,2.866e-05,-1.292
-0.662,2.86e-05,-1.291
-0.661,2.854e-05,-1.29
-0.66,2.848e-05,-1.2890000000000001
-0.659,2.842e-05,-1.288
-0.658,2.836e-05,-1.287
-0.657,2.83e-05,-1.286
-0.656,2.824e-05,-1.2850000000000001
-0.655,2.818e-05,-1.284
-0.654,2.812e-05,-1.283
-0.653,2.807e-05,-1.282
-0.652,2.801e-05,-1.2810000000000001
-0.651,2.795e-05,-1.28
-0.65,2.789e-05,-1.279
-0.649,2.783e-05,-1.278
-0.648,2.778e-05,-1.2770000000000001
-0.647,2.772e-05,-1.276
-0.646,2.766e-05,-1.275
-0.645,2.761e-05,-1.274
-0.644,2.755e-05,-1.2730000000000001
-0.643,2.75e-05,-1.272
-0.642,2.744e-05,-1.271
-0.641,2.738e-05,-1.27
-0.64,2.733e-05,-1.2690000000000001
-0.639,2.728e-05,-1.268
-0.638,2.722e-05,-1.267
-0.637,2.716e-05,-1.266
-0.636,2.71e-05,-1.2650000000000001
-0.635,2.705e-05,-1.264
-0.634,2.699e-05,-1.263
-0.633,2.694e-05,-1.262
-0.632,2.688e-05,-1.2610000000000001
-0.631,2.683e-05,-1.26
-0.63,2.678e-05,-1.259
-0.629,2.672e-05,-1.258
-0.628,2.666e-05,-1.2570000000000001
-0.627,2.661e-05,-1.256
-0.626,2.655e-05,-1.255
-0.625,2.65e-05,-1.254
-0.624,2.644e-05,-1.2530000000000001
-0.623,2.639e-05,-1.252
-0.622,2.633e-05,-1.251
-0.621,2.628e-05,-1.25
-0.62,2.622e-05,-1.249
-0.619,2.617e-05,-1.248
-0.618,2.611e-05,-1.2469999999999999
-0.617,2.606e-05,-1.246
-0.616,2.6e-05,-1.245
-0.615,2.595e-05,-1.244
-0.614,2.59e-05,-1.2429999999999999
-0.613,2.584e-05,-1.242
-0.612,2.579e-05,-1.241
-0.611,2.573e-05,-1.24
-0.61,2.568e-05,-1.2389999999999999
-0.609,2.563e-05,-1.238
-0.608,2.557e-05,-1.237
-0.607,2.552e-05,-1.236
-0.606,2.547e-05,-1.2349999999999999
-0.605,2.542e-05,-1.234
-0.604,2.537e-05,-1.233
-0.603,2.531e-05,-1.232
-0.602,2.526e-05,-1.2309999999999999
-0.601,2.521e-05,-1.23
-0.6,2.515e-05,-1.229
-0.599,2.511e-05,-1.228
-0.598,2.506e-05,-1.2269999999999999
-0.597,2.5e-05,-1.226
-0.596,2.496e-05,-1.225
-0.595,2.491e-05,-1.224
-0.594,2.486e-05,-1.2229999999999999
-0.593,2.481e-05,-1.222
-0.592,2.476e-05,-1.221
-0.591,2.471e-05,-1.22
-0.59,2.466e-05,-1.2189999999999999
-0.589,2.462e-05,-1.218
-0.588,2.457e-05,-1.217
-0.587,2.452e-05,-1.216
-0.586,2.447e-05,-1.2149999999999999
-0.585,2.442e-05,-1.214
-0.584,2.437e-05,-1.213
-0.583,2.433e-05,-1.212
-0.582,2.429e-05,-1.2109999999999999
-0.581,2.424e-05,-1.21
-0.58,2.419e-05,-1.209
-0.579,2.414e-05,-1.208
-0.578,2.41e-05,-1.2069999999999999
-0.577,2.405e-05,-1.206
-0.576,2.401e-05,-1.205
-0.575,2.397e-05,-1.204
-0.574,2.392e-05,-1.2029999999999998
-0.573,2.387e-05,-1.202
-0.572,2.383e-05,-1.201
-0.571,2.379e-05,-1.2
-0.57,2.374e-05,-1.1989999999999998
-0.569,2.37e-05,-1.198
-0.568,2.366e-05,-1.197
-0.567,2.361e-05,-1.196
-0.566,2.357e-05,-1.1949999999999998
-0.565,2.353e-05,-1.194
-0.564,2.349e-05,-1.193
-0.563,2.344e-05,-1.192
-0.562,2.34e-05,-1.191
-0.561,2.336e-05,-1.19
-0.56,2.332e-05,-1.189
-0.559,2.327e-05,-1.1880000000000002
-0.558,2.323e-05,-1.187
-0.557,2.319e-05,-1.186
-0.556,2.315e-05,-1.185
-0.555,2.311e-05,-1.1840000000000002
